id,label,dataset
1608976146346958851,4,training
1608975226716712961,4,training
1608975362394050561,4,training
1608974392658100224,4,training
1608976120082464770,4,training
1608974571306389505,4,training
1608975863474950144,4,test
1487979060781322248,3,training
1608974803226034176,4,validation
1608974785597575168,4,validation
1608975845154250752,4,training
1608975697833496576,4,training
1455241998592577537,0,training
1588020352499830785,3,validation
1608974903004516353,4,test
1608974632828239872,4,training
1608974418050682880,4,training
1608975141140324353,4,training
1608976169382346752,4,validation
1608974456915128320,4,training
1481353196341760001,3,test
1608976084368003072,4,validation
1608975355016286208,4,training
1608975843505889280,4,training
1608975470271549442,4,training
1608974941428539392,4,training
1608975362712801280,4,training
1608974458403831810,4,training
1608975070374031361,4,training
1608975431377760257,4,test
1608974519628345344,4,training
1608975555516563458,4,training
1608974484115193857,4,training
1608974837992783873,4,training
1608975364570910722,4,test
1608975658298003456,4,validation
1608976115380502534,4,training
1608975164372570112,4,training
1378842802960863235,1,training
1608975256047484929,4,training
1608974767574642689,4,test
1604183504157544448,1,training
1608975913625976832,4,validation
1608974893248581632,4,test
1608975270928879616,4,training
1608976088541319168,4,validation
1608976206275432448,4,validation
1530352183749001217,0,validation
1608975153844867072,4,training
1608975590719389697,4,training
1608974693863940096,4,test
1608974935158059009,4,training
1608975519911153665,4,validation
1608975139391287297,4,validation
1608974886382489600,4,training
1374637089254432769,1,test
1586748180519084034,3,training
1608974898797445122,4,training
1608974882058178563,4,test
1595203016059080705,3,training
1608974457779150849,4,training
1608975987194331137,4,validation
1608975165974773760,4,validation
1608975784655421448,4,training
1608975363669098496,4,validation
1608976126394892288,4,training
1608975108424761344,4,training
1608975538395435009,4,training
1608975406757216257,4,training
1608975324058091526,4,training
1520285737047916545,0,training
1608975271105028096,4,training
1390084918055735308,1,training
1608975526777229312,4,training
1608974475705344005,4,test
1608975852624318465,4,test
1608974472647790592,4,validation
1608974670774124544,4,test
1608975066502664192,4,training
1608974628902572035,4,training
1608975871427346432,4,training
1608976024183934976,4,training
1608974720669712385,4,test
1608974399578816517,4,training
1608975913819176960,4,test
1608974619901579265,4,training
1608976206971678720,4,training
1600031620001824768,3,training
1608974667678896130,4,training
1608974939864068096,4,training
1608976037454708736,4,training
1608975225517125633,4,training
1608975277685899267,4,validation
1608975855149289472,4,validation
1608974914978979843,4,training
1608974898004905985,4,training
1608975479704530945,4,training
1608974430990110720,4,test
1608974887644966912,4,training
1469979237771849734,2,training
1518710317617983489,2,training
1608974752844222465,4,training
1608974825175003137,4,training
1467260032643383297,0,training
1608113541420298240,0,training
1510637778249433088,2,training
1608976044534689792,4,training
1608975606309584898,4,training
1608975494262951936,4,training
1608975639750782977,4,test
1608974450153881601,4,training
1608974510627381249,4,test
1592649627744206848,3,test
1608976138831032320,4,training
1382522921567027201,1,test
1608975866868150272,4,training
1608975517021274113,4,validation
1607429792734879746,3,training
1608975946257960960,4,validation
1608974479555989504,4,training
1410842883402260481,1,training
1608975264364761089,4,training
1608975028871364608,4,training
1608975466651844608,4,training
1608975183263719424,4,training
1608976201711865856,4,training
1608975328923488256,4,validation
1556398218727919616,3,validation
1608975981620121600,4,training
1585873962151444480,1,training
1496802520228073472,1,training
1570568380033433603,3,validation
1608975656528023554,4,training
1608975607152644096,4,test
1603824381402107906,2,training
1608974573864910849,4,training
1490126092203888643,0,training
1608975100245835777,4,training
1608975896312164353,4,training
1608974904954847233,4,test
1608976210515865601,4,training
1608976095512068102,4,test
,4,training
1608975170382987268,4,validation
1599740957401956359,3,training
1608975684097146880,4,test
1608974863016022017,4,training
1477725261504421889,0,training
1608976034300579840,4,training
1608974917625876481,4,training
1608975397177413633,4,test
1449992722731790339,1,validation
1608975779630829568,4,training
1448490578388209670,1,validation
1608975343020568580,4,training
1570020254541135874,1,training
1608975178716909568,4,training
1608974758191808513,4,training
1608975078578073600,4,training
1608974760914083843,4,training
1490189343381667843,2,training
1608975868516519937,4,training
1608975282219913216,4,training
1468443027496710147,0,validation
1457387339420876801,4,training
1608975425333780481,4,training
1608975367880192000,4,training
1602398592978849814,3,training
1608975564483739648,4,test
1608974709944877056,4,training
1608976014486671360,4,training
1608975513502248962,4,validation
1608975529356722177,4,training
1608975494711775232,4,training
1608974445099581441,4,training
1608975332291547137,4,validation
1608976156325449728,4,training
1608975206005231617,4,training
1608975508062220288,4,training
1608976064054988800,4,training
1608976100482220032,4,training
1608975363782373377,4,training
1608974953864654848,4,training
1608975355603488769,4,test
1608974897635786753,4,training
1608974427680804864,4,validation
1608974870532231170,4,training
1608975344350154752,4,training
1608975176913543170,4,training
1470425006748409858,4,training
1608975506577436675,4,training
1608975707534929920,4,validation
1608975810584805376,4,validation
1608976151011282944,4,test
1608976075790614528,4,training
1608975885264375809,4,training
1472061461899853825,3,test
1608975528840826902,4,training
1608975917120094209,4,training
1608976140642955264,4,training
1608975770382221313,4,training
1608975634809917440,4,validation
1608974607817793536,4,training
1608974746133356545,4,training
1608975390508474368,4,training
1503760137449840648,0,test
1608975928264384513,4,training
1608974396064169985,4,training
1608974610741211138,4,training
1522981373677613056,2,training
1608975906751799297,4,training
1608975050937610241,4,validation
1425185640963059713,2,test
1608975271998394369,4,training
1608974439856869376,4,training
1404231613333098504,1,test
1608974583633268737,4,training
1608974992808775687,4,training
1608975949760196609,4,training
1608975396686680065,4,training
1608974697663991808,4,training
1608975724911771648,4,training
1608975950645178369,4,validation
1608974880577585152,4,training
1608974745441112064,4,training
1537653841058885632,2,training
1506375317618843654,0,training
1608974378892509184,4,training
1606954512312418304,2,test
1608974866157539329,4,training
1608975159742070786,4,test
1608975174464073728,4,training
1608975284673601536,4,test
1608974803347865600,4,validation
1549301003714826241,1,training
1608974500305203202,4,training
1608976092844666880,4,training
1608975282396090368,4,training
1608975273051172865,4,training
1608974528331546624,4,training
1608975687918194688,4,training
1608975685909118978,4,test
1608976032438308865,4,training
1608975659774414849,4,training
1608975076199919618,4,training
1608975887017578498,4,test
1608975653826600961,4,training
1608975093950189577,4,training
1585659719674482688,3,training
1608976096246259712,4,test
1608974576180133889,4,training
1505609635604049926,3,training
1608976012318216194,4,training
1608975209830449153,4,training
1608974453962334208,4,training
1608975445688725504,4,training
1608976139426623488,4,training
1602801169688035329,1,training
1608975709086822400,4,training
1608975412989939715,4,training
1514143334499078146,2,validation
1608975695807647748,4,training
1608975218881748994,4,training
1608975975693586433,4,validation
1608974593934659589,4,training
1608976000460926976,4,training
"1,61E+18",4,test
1468800879079792643,1,training
1608974740403945473,4,training
1608974479648256000,4,training
1608975651293515778,4,training
1608976035718254592,4,training
1608975908924448768,4,test
1476554061482807299,1,training
1608975565943631872,4,training
1607128806342410241,3,training
1421719644742823936,1,validation
1608975617340637185,4,training
1608975723896737793,4,training
1608975907427078145,4,validation
1608974402741207040,4,training
1608975089839767553,4,training
1608975372040941570,4,test
1608975264264118273,4,training
1608974946449108995,4,validation
1608976079951368193,4,training
1608974944054181888,4,training
1479802157436125189,2,test
1443002544003993606,1,training
1478729048167755778,0,test
1586816086300938240,2,training
1351992464786087937,1,training
1477852771755958275,0,validation
1608974822905909254,4,training
1608974439944949761,4,test
1608974528776114177,4,training
1595098450340839424,3,training
1608974621075984388,4,validation
1608974975641464832,4,training
1608974956225863680,4,training
1608975546347651072,4,training
1458238112296017924,1,training
1608975535937576960,4,training
1520998622900355073,2,training
1608974968620023815,4,validation
1608975418270560256,4,test
1608974690135216130,4,test
1521140885152735232,0,test
1608974510069514240,4,validation
1496301744175071234,2,training
1608975226699927552,4,training
1608975539913756672,4,test
1608976088813965312,4,training
1608974505476771840,4,training
1513580729220800513,2,training
1519025391951769600,0,training
1608974728680853504,4,test
1608976065619439617,4,test
1608974605947142147,4,training
1608975379259355137,4,test
1608975309919096832,4,training
1608975626815537152,4,training
1608974677317423117,4,training
1608975882517098496,4,training
1608974650289045504,4,training
1608974696326008834,4,training
1608975082717876225,4,training
1608974645046444037,4,test
1608974687341793280,4,training
1499758428507541511,3,training
1608975736333012992,4,training
1607707363590508544,2,test
1608975706997809152,4,training
1578808258617577472,3,test
1608974811690307584,4,training
1521534411032113152,2,test
1608975235545706497,4,training
1608975048622346240,4,validation
1608975591457579009,4,training
1608975744910200832,4,training
1608976022103375872,4,validation
1397301659462742017,1,training
1608975705605541891,4,training
1439636682882658312,1,test
1608976223174266880,4,training
1608975369327239183,4,validation
1588388801608445952,3,validation
1608975251819630594,4,training
1608975877219700738,4,training
1608974722452320256,4,training
1541180743870717952,0,training
1608975061440139267,4,test
1608974483091755008,4,training
1608974831198040067,4,training
1608974801951150083,4,training
1608974591262871552,4,training
1608975570486067200,4,training
1527147684989222914,2,training
1608974933262237699,4,training
1608975191207718913,4,training
1608976145814540288,4,training
1608976165959798784,4,training
1608974407552360449,4,training
1608975849495363584,4,test
1608975449056751616,4,training
1471564983993614345,4,training
"1,61E+18",4,test
1608975359558713345,4,training
1390443404711145479,1,training
1608975718259777537,4,training
1608974548116049921,4,validation
1608974433821286400,4,training
1385739959387049987,1,training
1608975819141005312,4,training
1608975114615283712,4,training
1465796545220161540,1,training
1434577021670207489,1,validation
1608974719788908544,4,training
1608975783997112321,4,training
1500990743774699520,2,training
1608974722003529730,4,training
1608974613459144704,4,training
1608975501712044034,4,training
1608976048112209920,4,training
1608975071812677633,4,training
1608975724404432896,4,training
1553050082072825867,3,training
1608974386043801601,4,validation
1506996586940878848,2,training
1608974790580371456,4,training
1608974479778086912,4,training
1504042848198479875,0,training
1608975601112862720,4,training
1608975022496047104,4,training
1608974863242350595,4,training
1608975320186773505,4,training
1608974738478731264,4,training
1608975404316102656,4,training
1608975499644243968,4,validation
1608974416674971648,4,training
1531623182800760832,2,test
1500530321292419082,2,training
1401944290163625991,3,training
1608975590299930624,4,training
1608974944305664000,4,training
1608974644257910786,4,training
1608975925999439872,4,training
1608975927765045255,4,training
1478946673602744324,0,validation
1608975953937719297,4,test
1524205903657926658,3,training
1608974852630929408,4,training
1477382479610793987,2,validation
1608974914215899136,4,validation
1608975964146659329,4,training
1608976048171126785,4,training
1499387226337255425,2,test
1608975533349670913,4,training
1608974675404783619,4,training
1608975741861122048,4,test
1608975569173221376,4,validation
1608974851477495811,4,training
1482088046963134470,0,training
1608975482548269059,4,training
1608976061064445952,4,test
1465418759749967878,3,training
1608975846592909312,4,validation
1442873405267603456,0,training
1608976109810647041,4,training
1608975235013021697,4,training
1608975265304281088,4,validation
1608976067183656960,4,training
1608974611471028224,4,validation
1608975506132832257,4,training
1503571210373844994,0,training
1608975045820567553,4,training
1608974775610638336,4,training
1608975772655718401,4,test
1608974706555908096,4,test
1432936752855932930,0,training
1608975258933153794,4,training
1608974871404613633,4,validation
1608975752615317505,4,training
1608976140126879746,4,validation
1608974814500339713,4,training
1607952716181155840,2,training
1608975447282569222,4,training
1608975299651461121,4,training
1608975939115048962,4,training
1608975963894829063,4,training
1381878288172322816,1,training
1608975357037916160,4,validation
1608974735509159936,4,training
1608976183693291520,4,training
1502650589926367236,2,test
1608975568795574274,4,test
1589031641061670912,3,training
1608975598319198214,4,training
1608975059833716737,4,training
1478182103745503234,2,validation
1441511163393556481,0,test
1608975184123531264,4,training
1608975062698450944,4,training
1608974985489711105,4,training
1608975872207486977,4,training
1608976151195815936,4,training
1608975798995939328,4,validation
1608974677887823873,4,training
1608974644329222144,4,test
1608974646199881728,4,validation
1605572456843919361,3,training
1608975970882682886,4,training
1608975354345197569,4,training
1608974992435449856,4,validation
1608975212036624384,4,training
1608975290050707456,4,test
1608974510010798082,4,training
1608974692131680257,4,training
1608974855625474052,4,validation
1608975917183033345,4,training
1608976030454411264,4,training
1608975315635941377,4,training
1608975894353424384,4,training
1608974619440214017,4,validation
1586853354642280451,4,training
1539149980573003776,0,training
1608974514138013696,4,training
1511227925395566594,2,validation
1608976079309639680,4,training
1489066832803729408,2,training
1608975601280651264,4,validation
1608975546427527168,4,training
1352453209332338691,0,training
1509495940343754755,2,training
1378921281224114179,1,test
1608975996203728896,4,training
1586852834972139522,2,training
1608974541736538112,4,training
1608975423752503296,4,test
1608975873381904384,4,validation
1570198511505002497,0,training
1608974762650529792,4,training
1536686225045995523,0,test
1608975376130232320,4,training
1608976107541528578,4,training
1574701183637520385,4,training
1608975391586410498,4,test
1484264763156836356,2,training
1608975484381167616,4,validation
1608976003950608389,4,training
1608974467417657345,4,training
1608974888567738369,4,validation
1608974627862372353,4,training
1608975485635117058,4,training
1608975359164448770,4,training
1608975542807842816,4,training
1529190458198466560,2,training
1608975392500744192,4,training
1608975510855639041,4,training
1608974507313893379,4,training
1608976223073628160,4,validation
1608974626054631424,4,test
1608975850829119490,4,validation
1608649481507180549,0,training
1608975164779401216,4,training
1584478024006631424,0,training
1608975126514790401,4,training
1608974397356011520,4,training
1608975003806224384,4,training
1509281325559209990,2,test
1608975545756442624,4,training
1361935520964640768,1,validation
1608975646625247232,4,test
1608976123031097346,4,training
1608974414703628289,4,training
1455449142482722821,1,training
1608974420697284609,4,training
1608975959902023680,4,training
1608974439756009473,4,training
1608974996751130624,4,training
1608975723678822400,4,training
1586236675998392320,0,training
1608974558979100674,4,training
1608974599852806144,4,training
1608976147618103296,4,validation
1608974996713639936,4,training
1608975178704486400,4,validation
1503334736198090756,2,training
1608974743562244096,4,training
1608976003073990656,4,training
1608975464919629824,4,training
1608974595473932290,4,validation
1608975890935074816,4,training
1608975741580083203,4,validation
1608975220840304640,4,training
1608975327178653696,4,test
1608975293297086464,4,validation
1608975421340782592,4,test
1608975900330315776,4,training
1586611401065472000,3,training
1608975351732142082,4,test
1608976046774448130,4,training
1494713363984703488,2,training
1608976204463509505,4,training
1608975728481124352,4,validation
1608975254524923904,4,training
1608974621214396416,4,training
