id,label,dataset
1608975897658544129,4,training
1608974598376402944,4,validation
1608974899996942339,4,training
1608974710028767234,4,training
1608975227236782081,4,training
1608975363669098496,4,validation
1608975104230178816,4,validation
1608974546996187136,4,test
1608974417694019586,4,training
1608974382692732929,4,validation
1608974870809018369,4,test
1608975487497560065,4,test
1608976144375885825,4,test
1531303823817560064,2,test
1608975925521309696,4,training
1608975151298932736,4,training
1431758308365385730,2,training
1608976105859612672,4,training
1608975568875458561,4,validation
1608975897251704832,4,training
1608975735280275456,4,training
1598304819378556929,0,training
1510055290091225103,1,validation
1608975123964661763,4,training
1410530346899177474,2,test
1608974970587344896,4,training
1608974427550613505,4,training
1608975539913756672,4,test
1459948443917557767,1,training
1608975739575238656,4,test
1423799975360741376,1,validation
1608976218145292288,4,training
1608976095512068102,4,test
1477117356665188355,2,test
1608975682071298048,4,training
1446282449114177536,2,validation
1608975945565863936,4,training
1608975814170927106,4,training
"1,61E+18",4,test
1346455461663371272,2,training
1608975518434750465,4,training
1494098783944253451,3,validation
1586853700370419712,4,validation
1608974535319228416,4,training
1408328755404288002,1,training
1586804031988682754,2,training
1608975353795731456,4,training
1608976028822831106,4,training
1608974618135511040,4,training
1608975734374293505,4,training
1413973143316750344,2,training
1608975321700892672,4,training
1608975363341975552,4,training
1608974520685297664,4,test
1470899048370556931,0,training
1608975422859116544,4,training
1608976073932566530,4,training
1608975888523333632,4,training
1608974892782977025,4,validation
1608975726996512770,4,training
1608975932412551168,4,test
1553050082072825867,3,training
1608974667154616320,4,validation
1495437786148741121,2,training
1608976169847885824,4,validation
1608974486812127236,4,validation
1490651423691923457,0,training
1608976222972948481,4,training
1608975076275408898,4,training
1608975406820134913,4,training
1608974983283499008,4,training
1608975114976256001,4,test
1608974548829110275,4,training
1608974386543071233,4,training
1435366164234919936,3,test
1608976091410223104,4,validation
1608975531969773570,4,training
1608975218349076480,4,validation
1608974924995260418,4,training
1608975282408656897,4,training
1608975893590048768,4,training
1608975385634693128,4,validation
1608975245670776832,4,training
1594205536123330560,3,training
1608975727466250247,4,test
1608976121940574210,4,training
1586814590612275200,1,training
1608975336225505280,4,training
1608974864697937920,4,training
1606643744518057989,2,training
1608975338125799426,4,validation
1608975210547675136,4,training
1604909793382379520,1,test
1608975496993472513,4,training
1608975082856280064,4,validation
1608975144076345344,4,validation
1608974908402417666,4,training
1586813968143863809,0,training
1608975271105028096,4,training
1608975625116864513,4,training
1608975881250406400,4,training
1608975441737699330,4,test
1608975646625247232,4,test
1608974964199415808,4,test
1608975303107543041,4,training
1608975520380899329,4,training
1608976103640633344,4,training
1608976069608247296,4,test
1447371917007237121,1,training
1608974415114665984,4,training
1362150650050707464,4,validation
1608974419007008768,4,training
1608975479033442304,4,test
1608974899439337473,4,validation
1498643087987716098,0,training
1608974772381286400,4,training
1608975003806224384,4,training
1608974675845214209,4,training
1608975868197756928,4,training
1608974746825396225,4,test
1497732331578310656,0,training
1608976004269363200,4,training
1608974453287030786,4,training
1608975458493952002,4,validation
1608974708988596224,4,training
1608974570882748416,4,training
1608974905764368385,4,training
1608975410766962689,4,test
1448192735903637504,1,test
1608976099953836032,4,training
1509250538130620416,2,training
1608974761849401344,4,training
1492151971926716416,3,test
1472061461899853825,3,test
1608975233419214851,4,training
1608974977759576064,4,training
1608974502561710080,4,test
1608975921653993473,4,training
1586812607985586178,0,test
1608975093748883457,4,test
1519163614221025280,0,training
1608975169791623168,4,validation
1608975952343883776,4,test
1608975427116339200,4,training
1608974804031258624,4,training
1608975465271947267,4,training
1608975642653229056,4,training
1589890466820288513,3,training
1608975856390787074,4,training
1608974904371871744,4,training
1608975211587842048,4,training
1440678992118366219,1,training
1572929310025195522,1,test
1608975164599078913,4,test
1608974535067570177,4,training
1608976126394892288,4,training
1608975964893229057,4,training
1608975404316102656,4,training
1538612930152960002,2,training
1586803586435907584,4,training
1608975423396012032,4,training
1606106441307131904,1,training
1608975506132832257,4,training
1608974673177640963,4,training
1608975986208681985,4,training
1608974475705344005,4,test
1590971283508006912,3,training
1348103299657035781,1,training
1608975974925832192,4,training
1508814141947060224,2,training
1608974677631963141,4,test
1608976175346360324,4,training
1608976108330045442,4,training
1608975136451104769,4,training
1608975126309273600,4,training
1608974709944877056,4,training
1608975284296118273,4,training
1583929549275815937,3,training
1608974421712330756,4,training
1590538904784244742,3,validation
1608975174589894657,4,training
1608975284241592324,4,test
1608975652614705152,4,training
1608976043679023104,4,training
1608974397356011520,4,training
1608975455067213824,4,training
1608976071621496832,4,training
1608975671212273665,4,training
1499479402542874626,3,training
1602594313988444161,3,training
1608974420001058818,4,test
1608975495202508800,4,validation
1608976091737378817,4,training
1608975571962454019,4,training
1608975440076734465,4,training
1608976146015879171,4,validation
1608975515498737666,4,test
1608974974056005632,4,validation
1599692471273127936,0,training
1608975765361799172,4,training
1608974897635786753,4,training
1608976027128324097,4,test
1608974814903177217,4,training
1608975927765045255,4,training
1608976080534409217,4,test
1608975067790311426,4,training
1504716538548477953,2,training
1542249123839180801,3,training
1393329096902447104,1,training
1492202689228427277,2,training
1608975396250472450,4,training
1608974860931457025,4,training
1608975272455581697,4,training
1608974641540001792,4,validation
1608975681895141379,4,training
1608975444099076097,4,training
1608975676220243968,4,training
1608975242223054849,4,training
1608975901798313986,4,test
1608975562428813314,4,training
1608975706834468866,4,training
1608974983077797888,4,training
1437199680081997827,3,training
1408130481103777792,3,training
1526363600746692611,2,training
1608975853748359173,4,training
1608974887644966912,4,training
1608974693863940096,4,test
1608975011951579137,4,training
1608975921645502465,4,training
1498762061475684354,2,training
1608974414531686401,4,test
1346077746208923650,1,training
1608975484163076098,4,training
1570763550737698817,3,test
1608975599875375110,4,test
1608974420546289665,4,training
1433497075812032514,3,training
1608975618171109376,4,training
1504144434707185671,1,training
1608974476913377281,4,validation
1608975220840304640,4,training
1608976029392969728,4,validation
1608976008098754560,4,test
1608974887850229760,4,validation
1477382479610793987,2,validation
1608975081149198336,4,training
1608974814609276928,4,training
1608974634594238465,4,training
1601772453562585089,1,training
1608975391330545665,4,training
1608975948614979585,4,training
1608975463183159297,4,training
1608975204403015680,4,training
1608974747727204353,4,training
1608975343020568580,4,training
1608975384472883200,4,test
1608975261953032193,4,training
1608975083187625984,4,training
1435817946505306112,1,training
1608975678812344320,4,training
1608975544082731013,4,training
1514255416632516613,2,training
"1,61E+18",4,training
1608976215066705921,4,training
1608974486103289856,4,training
1608975216553910279,4,training
1608975559807356930,4,training
1608975152230051841,4,training
1608975783615426560,4,test
1608976093377343489,4,validation
1608975888108113920,4,test
1608975971138564096,4,training
1608975539720843264,4,validation
1608976139862540292,4,training
1608975118327480320,4,test
1608974719788908544,4,training
1608974636552982528,4,training
1608975775931469824,4,training
1608975226716712961,4,training
1608975953937719297,4,test
1608975161184915458,4,training
1492895481340387337,0,training
1608974663815954437,4,validation
1608974992808775687,4,training
1520912440044789761,1,training
1608975709564993537,4,training
1608975346535399425,4,validation
1608975706717032449,4,test
1608974494755864583,4,training
1608975119397048323,4,training
1608974814517018630,4,training
1608976152588341249,4,training
1608974574410174465,4,training
1506317577278324736,2,training
1608976113375776768,4,training
1589748131386003457,0,training
1608975638593167361,4,training
1608975563980693505,4,training
1608975237860954112,4,training
1608974463017832450,4,validation
1608975150095171584,4,validation
1517174608574754816,3,test
1608974670774124544,4,test
1594395521010974720,3,training
1608975102011658240,4,test
1608974759030849536,4,training
1608975163751825414,4,test
1608975887596400641,4,validation
1608975531227361280,4,test
1608975321059188737,4,training
1608975769040203776,4,training
1608975425702887424,4,training
1455241998592577537,0,training
1608975265140736000,4,training
1608974469338660864,4,validation
1608974690135216130,4,test
1541983676216532992,0,test
1608975236120342532,4,validation
1608974576406646784,4,training
1608975245272289281,4,training
1532452647202168832,2,training
1608975461383831552,4,validation
1513352347740786689,2,training
1608974458643173376,4,training
1608974653812346883,4,validation
1608975524067704832,4,training
1608974686087708672,4,training
1514407569145700353,3,test
1608975020071743489,4,training
1608974764600864768,4,test
1608975726740660226,4,validation
1608974719478558720,4,training
1608975655437500417,4,training
1608974512279916544,4,training
1359801501699371008,1,training
1378856588354625537,1,training
1608974442042101762,4,training
1608975662223863808,4,validation
1608975115672498178,4,training
1608975369448886272,4,validation
1608974430822088712,4,validation
1608975772802486274,4,test
1608975875604873216,4,training
1608974854895865857,4,training
1608975463657136128,4,training
1608975470271549442,4,training
1381288784499671040,1,test
1603566696308113408,3,training
1374861401492164608,1,training
1511797030888255490,1,training
1591200885925122050,3,training
1509074190472658945,0,training
1608974510665138176,4,training
1433222211448365057,0,training
1608975813445287936,4,validation
1600846078009835520,0,test
1608975316495794176,4,test
1608975624378650624,4,validation
1416815359751909377,1,training
1608975219041120257,4,training
1608975376130232320,4,training
1608974970021097474,4,validation
1608976106442326016,4,training
1608974792614633472,4,training
1486992741590573056,1,training
1608974695931453447,4,training
1608975739541688321,4,training
1608974621943939074,4,test
1608975512474615811,4,training
1608975682104881154,4,training
1608975521408507904,4,test
1608975121208995843,4,test
1515860525607170048,2,test
1608976209987399680,4,validation
1598864195671379968,3,training
1608974686758793217,4,training
1608974693373206528,4,test
1608975377329958912,4,training
1608975094784851969,4,validation
1608974496991698944,4,test
1608974642357866496,4,training
1608975030234546176,4,training
1608975476416221184,4,validation
1608975870399774721,4,training
1608976160595279873,4,training
1483730302111559689,0,training
1608975043002003456,4,training
1608976012498567169,4,training
1608974569557352448,4,test
1608975612458467329,4,training
1608974547226886145,4,training
1608974852609953793,4,training
1608975388813983745,4,training
1505683347699294215,0,training
1608975373173403649,4,training
1586861899630583808,4,training
1511494711441346563,2,training
1608976037454708736,4,training
1471564983993614345,4,training
1601681810471411712,3,training
1608974903574953985,4,training
1460103076245868548,1,validation
1608974506739236865,4,training
1608974524179152898,4,training
1608975526525534208,4,training
1608975673053548545,4,training
1608975598906667008,4,training
1608974975825854464,4,training
1608974566612955136,4,training
1469673075973103617,2,training
1378417478569762817,1,training
1608975021548138497,4,test
1608975849822486532,4,validation
1608975732578852869,4,training
1467152119765643270,3,validation
1475874181569212416,1,test
1608975904960839680,4,test
1517774214891114497,2,training
1608974691099869185,4,training
1608974710653743104,4,training
1608974966770536448,4,training
1608975524923346946,4,training
1608975905531236352,4,training
1608975470548357122,4,test
1608975634008805376,4,validation
1608975097918001153,4,validation
1606542347197878272,3,training
1608975210740580352,4,training
1608974981354094592,4,training
1608975663561854980,4,training
1608975657022935040,4,training
1608975726686142464,4,training
1608975252784128002,4,training
1608975335944753152,4,validation
1584612666487689216,3,training
1608975209322942465,4,training
1608974854124097537,4,training
1568240964589834240,0,training
1608976045298024449,4,training
1531831204366135296,2,training
1608975038757359618,4,training
1608974903767711745,4,training
1608975850426503168,4,test
1608976178404274176,4,training
1608975918944628736,4,validation
1608975019727818752,4,training
1608974687341793280,4,training
1608976178659852288,4,training
1608976182053318659,4,training
1608974908553580545,4,training
1608975254810165249,4,training
1608975386469347328,4,validation
1608976102436790273,4,training
1608975335282081793,4,training
1608975486579015681,4,training
1608975723112591361,4,test
1608975660860723201,4,training
1531866386498260993,2,training
1608975294874157059,4,training
1608975397517168641,4,training
1608974636146130946,4,validation
1608974387071574017,4,training
1608975676438384640,4,training
1436715250649272324,0,test
1536749286695833600,1,training
1600683199016812544,0,training
1513358490366095361,3,training
1608975660260921344,4,training
1608974537651294208,4,test
1608975506581426179,4,validation
1504389413274542082,3,training
1485484115608711174,2,training
1608975111515942913,4,test
1608975170651426816,4,training
1586832967787491328,2,validation
1505536354662318083,2,training
1608975062698450944,4,training
1608975073519767552,4,test
1514288770685624320,2,training
1608976161656438784,4,training
1608974661043519491,4,training
1608975511967133697,4,training
1608975506610999296,4,validation
1457387339420876801,4,training
1608975786354298882,4,training
1608975535937576960,4,training
1608976191285006343,4,training
1608975474394558464,4,validation
1603130381674450946,3,test
1608975234484568065,4,training
1608975161331707906,4,training
1520729860863373312,2,validation
1400925870143856642,2,training
1608974885908365313,4,test
1495458079483310086,0,training
1608976139426623488,4,training
1608974527236825088,4,training
1384636538559025153,4,validation
1608975058005028865,4,validation
1470092850201169923,1,training
1608975388235169792,4,training
1503422705017798666,3,training
1608975873415471104,4,test
1608975646776229888,4,validation
1608974618613919745,4,test
1472161577943977988,1,training
1388205400495853569,1,training
1608974416674971648,4,training
1608975685909118978,4,test
1608976025022787585,4,validation
1600686006638108672,3,training
1608975529356722177,4,training
1608974927566376960,4,test
1465537251652222976,1,validation
1608974400451416064,4,validation
1608975683782602752,4,training
1608974902522175488,4,training
1603731296823304192,0,training
1608975868503949314,4,training
1504794299526959113,0,training
1432936752855932930,0,training
1608974753703813121,4,training
1608975938792099841,4,training
1608975211717865475,4,validation
1608974790689435648,4,training
1608975135561879553,4,test
1506795886361382920,0,training
1608975653826711552,4,training
1608975085536440320,4,validation
1608975826678079488,4,validation
1608974726948429825,4,training
1586843250467475456,4,test
1412527567765225489,1,training
1608974389575561216,4,training
1608974999951478787,4,validation
1608975556535799808,4,training
1608975957339299840,4,training
1466973090668294148,1,test
1608975121712308224,4,training
1608974688092590080,4,training
1608974713908498432,4,training
1608975504551579650,4,training
1608974750054760451,4,training
1608975801629696002,4,training
1608974707453460481,4,test
1503241097752940545,2,training
1608974460048244736,4,training
1530352183749001217,0,validation
1461026845042700288,1,test
1608974588507230208,4,validation
1468686651996131341,1,training
1608976102420262912,4,training
1608975945846910979,4,training
1608975725461397505,4,training
1608974864244772869,4,training
1608975293297086464,4,validation
1502650589926367236,2,test
1608974811690307584,4,training
1608975647933878272,4,training
1602801169688035329,1,training
1608974790223691776,4,training
1509062683722764289,2,training
1608975494296535040,4,training
1608975928884953092,4,training
1608975869233725442,4,training
1608976184683171842,4,training
1506416237689163781,0,validation
1608975616484978689,4,training
1608976102084444160,4,training
1608975102716305408,4,training
1608975597006618627,4,test
1608975954528927744,4,test
1608975736333012992,4,training
1608975023980838912,4,training
1608975494602698752,4,training
1571235684584771585,3,validation
1608976212231348226,4,training
1350880260477358085,1,validation
1608975018473717760,4,training
1584797366234025985,3,training
1608974820569645056,4,validation
1608974635948998656,4,training
1608975084181655552,4,training
1438234963925684233,0,test
1608974461453357056,4,training
1608974900609560576,4,training
1608975422561320963,4,validation
1392108855941869574,1,training
1608974743562235904,4,training
1585192593641689089,3,training
1608976114394992640,4,training
1589791044203610112,0,training
1608975775298105344,4,validation
1608975903501221888,4,training
1608975963894829063,4,training
1608975309319311362,4,training
1608974714567032833,4,training
1608975591814094848,4,training
1608975493721919488,4,training
1608975873268645889,4,training
1608975970702348288,4,training
1608975843505889280,4,training
1608975951240781824,4,training
1406693362460135427,3,training
1608974637777719297,4,training
1608975659774414849,4,training
1608975319805067265,4,training
1608975383931813888,4,training
1487990185690386432,2,training
1444348756258967552,3,training
1537653841058885632,2,training
1608974391915970561,4,training
1608974646304722946,4,training
1509924936923725826,2,training
1608974941118136320,4,training
1586392004933844993,3,training
1608975839949131776,4,training
1608975372040941570,4,test
1487991444807770113,3,training
1608975425761579009,4,training
1608974893248581632,4,test
1608975900330315776,4,training
1608974416213602305,4,training
1608975935696666624,4,training
1608975174464073728,4,training
1608974860939833344,4,test
1491960083906973696,2,training
1449680369993895937,0,test
1481019472597372930,0,training
1608975410494337024,4,training
1608974552742375425,4,training
1608975434192158720,4,training
1608976115380502534,4,training
1435757106104344577,1,test
1608975622487019521,4,training
1412284094294134787,1,training
1583880581900664833,3,training
1608974876282621954,4,training
1598518497340182528,3,test
1515674453757538304,0,training
"1,61E+18",4,training
1458588671431647236,3,training
1608974487302860801,4,training
1608975041093599237,4,validation
1608975871666446336,4,validation
1358008799026626560,1,training
1449889233083187201,0,training
1608975773905391617,4,training
1608974736046067712,4,training
1380819577362378753,1,training
1608975073108717569,4,training
1415589634059374600,0,training
1608975496687255554,4,validation
1608975980491857922,4,training
1605787896593514496,3,test
1608974757281812481,4,training
1608976088813965312,4,training
1608974522149109765,4,training
1608975181720203264,4,training
1608974493485076480,4,training
1608975365724344320,4,training
1608975517520375809,4,test
